GENE_ID	CONTIG_ID	TYPE	LENGTH	START	END	STRAND	START_CODON	STOP_CODON	GC%	OG	ANNOTATION
1349417.PRJEB4206.CTHBC1_1360	1349417.PRJEB4206.CBQO010000040	CDS	4302	43367	47668	-	Yes	Yes	42.7475592748	-	annotation product=CoA-substrate-specific enzyme activase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36003.1 GI=551234390 
1349417.PRJEB4206.CTHBC1_1361	1349417.PRJEB4206.CBQO010000040	CDS	525	47984	48508	-	Yes	Yes	41.1428571429	-	annotation product=thylakoidal processing peptidase tax_id_proj_id=1349417.PRJEB4206 EC_number=3.4.21.89 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36004.1 GI=551234391 
1349417.PRJEB4206.CTHBC1_1362	1349417.PRJEB4206.CBQO010000040	CDS	1788	48820	50607	-	Yes	Yes	44.8545861298	-	annotation product=Aspartate-tRNA ligase gene=aspS tax_id_proj_id=1349417.PRJEB4206 EC_number=6.1.1.12 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36005.1 GI=551234392 
1349417.PRJEB4206.CTHBC1_1363	1349417.PRJEB4206.CBQO010000040	CDS	1254	50658	51911	-	Yes	Yes	43.5406698565	-	annotation product=Histidine-tRNA ligase gene=hisS tax_id_proj_id=1349417.PRJEB4206 EC_number=6.1.1.21 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36006.1 GI=551234393 
1349417.PRJEB4206.CTHBC1_1364	1349417.PRJEB4206.CBQO010000040	CDS	1131	52379	53509	-	Yes	Yes	37.4889478338	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36007.1 GI=551234394 
1349417.PRJEB4206.CTHBC1_1365	1349417.PRJEB4206.CBQO010000040	CDS	1563	53954	55516	+	Yes	Yes	38.5796545106	-	annotation product=FHA domain containing protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36008.1 GI=551234395 
1349417.PRJEB4206.CTHBC1_1366	1349417.PRJEB4206.CBQO010000040	CDS	630	55553	56182	-	Yes	Yes	37.7777777778	-	annotation product=peptidase A24A, prepilin type IV tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36009.1 GI=551234396 
1349417.PRJEB4206.CTHBC1_1367	1349417.PRJEB4206.CBQO010000040	CDS	702	56234	56935	-	Yes	Yes	38.3190883191	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36010.1 GI=551234397 
1349417.PRJEB4206.CTHBC1_1368	1349417.PRJEB4206.CBQO010000040	CDS	207	57132	57338	-	Yes	Yes	33.3333333333	-	annotation product=putative membrane protein tax_id_proj_id=1349417.PRJEB4206 note=Hypothetical protein cog=- project_id=PRJEB4206 protein_id=CDG36011.1 GI=551234398 
1349417.PRJEB4206.CTHBC1_1369	1349417.PRJEB4206.CBQO010000040	CDS	870	57425	58294	-	Yes	Yes	41.9540229885	-	annotation product=type II secretion system protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36012.1 GI=551234399 
1349417.PRJEB4206.CTHBC1_1370	1349417.PRJEB4206.CBQO010000040	CDS	807	58306	59112	-	Yes	Yes	36.0594795539	-	annotation product=Flp pilus assembly protein TadB-like protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36013.1 GI=551234400 
1349417.PRJEB4206.CTHBC1_1371	1349417.PRJEB4206.CBQO010000040	CDS	1239	59138	60376	-	Yes	Yes	43.2606941082	-	annotation product=type II secretion system protein E tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36014.1 GI=551234401 
1349417.PRJEB4206.CTHBC1_1372	1349417.PRJEB4206.CBQO010000040	CDS	1128	60376	61503	-	Yes	Yes	40.1595744681	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36015.1 GI=551234402 
1349417.PRJEB4206.CTHBC1_1373	1349417.PRJEB4206.CBQO010000040	CDS	1518	62075	63592	-	Yes	Yes	40.1844532279	-	annotation product=coproporphyrinogen III oxidase tax_id_proj_id=1349417.PRJEB4206 EC_number=1.3.99.22 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36016.1 GI=551234403 
1349417.PRJEB4206.CTHBC1_1374	1349417.PRJEB4206.CBQO010000040	CDS	606	63589	64194	-	Yes	Yes	44.7194719472	-	annotation product=beta-lactamase-like protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36017.1 GI=551234404 
1349417.PRJEB4206.CTHBC1_1375	1349417.PRJEB4206.CBQO010000040	CDS	450	64208	64657	-	Yes	Yes	42.4444444444	-	annotation product=D-tyrosyl-tRNA(Tyr) deacylase gene=dtd tax_id_proj_id=1349417.PRJEB4206 EC_number=3.1.-.- note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36018.1 GI=551234405 
1349417.PRJEB4206.CTHBC1_1376	1349417.PRJEB4206.CBQO010000040	CDS	2175	64774	66948	-	Yes	Yes	41.6551724138	-	annotation product=GTP pyrophosphokinase gene=relA tax_id_proj_id=1349417.PRJEB4206 EC_number=2.7.6.5 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36019.1 GI=551234406 
1349417.PRJEB4206.CTHBC1_1377	1349417.PRJEB4206.CBQO010000040	CDS	516	67039	67554	-	Yes	Yes	39.1472868217	-	annotation product=Adenine phosphoribosyltransferase gene=apt tax_id_proj_id=1349417.PRJEB4206 EC_number=2.4.2.7 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36020.1 GI=551234407 
1349417.PRJEB4206.CTHBC1_1378	1349417.PRJEB4206.CBQO010000040	CDS	2484	67622	70105	-	Yes	Yes	41.1835748792	-	annotation product=single-stranded-DNA-specific exonuclease RecJ tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36021.1 GI=551234408 
1349417.PRJEB4206.CTHBC1_1379	1349417.PRJEB4206.CBQO010000040	CDS	444	70271	70714	-	Yes	Yes	38.0630630631	-	annotation product=GatB/YqeY tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36022.1 GI=551234409 
1349417.PRJEB4206.CTHBC1_1380	1349417.PRJEB4206.CBQO010000040	CDS	177	70731	70907	-	Yes	Yes	37.2881355932	-	annotation tax_id_proj_id=1349417.PRJEB4206 project_id=PRJEB4206 cog=- GI=551234410 protein_id=CDG36023.1 
1349417.PRJEB4206.CTHBC1_1403	1349417.PRJEB4206.CBQO010000040	CDS	462	93418	93879	-	Yes	Yes	34.8484848485	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36046.1 GI=551234433 
1349417.PRJEB4206.CTHBC1_1381	1349417.PRJEB4206.CBQO010000040	CDS	1404	71407	72810	+	Yes	Yes	37.1082621083	-	annotation product=undecaprenyl-phosphate galactose phosphotransferase tax_id_proj_id=1349417.PRJEB4206 EC_number=2.7.8.6 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36024.1 GI=551234411 
1349417.PRJEB4206.CTHBC1_1382	1349417.PRJEB4206.CBQO010000040	CDS	405	72822	73226	-	Yes	Yes	43.4567901235	-	annotation product=single-strand binding protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36025.1 GI=551234412 
1349417.PRJEB4206.CTHBC1_1383	1349417.PRJEB4206.CBQO010000040	CDS	480	73265	73744	-	Yes	Yes	37.9166666667	-	annotation product=acetobutylicum phosphotransbutyrylase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36026.1 GI=551234413 
1349417.PRJEB4206.CTHBC1_1384	1349417.PRJEB4206.CBQO010000040	CDS	1326	73789	75114	-	Yes	Yes	40.4977375566	-	annotation product=UDP-glucose 6-dehydrogenase gene=rkpK tax_id_proj_id=1349417.PRJEB4206 EC_number=1.1.1.22 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36027.1 GI=551234414 
1349417.PRJEB4206.CTHBC1_1385	1349417.PRJEB4206.CBQO010000040	CDS	1461	75396	76856	-	Yes	Yes	28.5420944559	-	annotation product=polysaccharide biosynthesis protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36028.1 GI=551234415 
1349417.PRJEB4206.CTHBC1_1386	1349417.PRJEB4206.CBQO010000040	CDS	1272	77031	78302	-	Yes	Yes	28.9308176101	-	annotation product=O-antigen polymerase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36029.1 GI=551234416 
1349417.PRJEB4206.CTHBC1_1387	1349417.PRJEB4206.CBQO010000040	CDS	933	78284	79216	-	Yes	Yes	30.8681672026	-	annotation product=glycosyl transferase family protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36030.1 GI=551234417 
1349417.PRJEB4206.CTHBC1_1388	1349417.PRJEB4206.CBQO010000040	CDS	906	79234	80139	-	Yes	Yes	29.4701986755	-	annotation product=glycosyltransferase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36031.1 GI=551234418 
1349417.PRJEB4206.CTHBC1_1389	1349417.PRJEB4206.CBQO010000040	CDS	1146	80126	81271	-	Yes	Yes	32.1989528796	-	annotation product=glycosyl transferase group 1 tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36032.1 GI=551234419 
1349417.PRJEB4206.CTHBC1_1390	1349417.PRJEB4206.CBQO010000040	CDS	891	81268	82158	-	Yes	Yes	30.303030303	-	annotation product=glycosyltransferase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36033.1 GI=551234420 
1349417.PRJEB4206.CTHBC1_1391	1349417.PRJEB4206.CBQO010000040	CDS	495	82168	82662	-	Yes	Yes	31.9191919192	-	annotation product=glycosyltransferase 28-like protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36034.1 GI=551234421 
1349417.PRJEB4206.CTHBC1_1392	1349417.PRJEB4206.CBQO010000040	CDS	492	82659	83150	-	Yes	Yes	34.9593495935	-	annotation product=polysaccharide biosynthesis protein CpsF tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36035.1 GI=551234422 
1349417.PRJEB4206.CTHBC1_1393	1349417.PRJEB4206.CBQO010000040	CDS	1044	83345	84388	-	Yes	Yes	32.8544061303	-	annotation product=Protein CapI gene=capI tax_id_proj_id=1349417.PRJEB4206 EC_number=4.-.-.- note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36036.1 GI=551234423 
1349417.PRJEB4206.CTHBC1_1394	1349417.PRJEB4206.CBQO010000040	CDS	558	84568	85125	-	Yes	Yes	31.8996415771	-	annotation product=NusG antitermination factor tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36037.1 GI=551234424 
1349417.PRJEB4206.CTHBC1_1395	1349417.PRJEB4206.CBQO010000040	CDS	1395	85390	86784	-	Yes	Yes	36.5591397849	-	annotation product=capsular exopolysaccharide family tax_id_proj_id=1349417.PRJEB4206 EC_number=2.7.10.2 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36038.1 GI=551234425 
1349417.PRJEB4206.CTHBC1_1396	1349417.PRJEB4206.CBQO010000040	CDS	1179	86923	88101	-	Yes	Yes	35.2841391009	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36039.1 GI=551234426 
1349417.PRJEB4206.CTHBC1_1397	1349417.PRJEB4206.CBQO010000040	CDS	567	88269	88835	-	Yes	Yes	39.5061728395	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36040.1 GI=551234427 
1349417.PRJEB4206.CTHBC1_1398	1349417.PRJEB4206.CBQO010000040	CDS	552	88868	89419	-	Yes	Yes	36.5942028986	-	annotation product=dTDP-4-dehydrorhamnose 3,5-epimerase gene=rmlC tax_id_proj_id=1349417.PRJEB4206 EC_number=5.1.3.13 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36041.1 GI=551234428 
1349417.PRJEB4206.CTHBC1_1399	1349417.PRJEB4206.CBQO010000040	CDS	777	89547	90323	-	Yes	Yes	35.1351351351	-	annotation product=Protein-tyrosine-phosphatase tax_id_proj_id=1349417.PRJEB4206 EC_number=3.1.3.48 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36042.1 GI=551234429 
1349417.PRJEB4206.CTHBC1_1400	1349417.PRJEB4206.CBQO010000040	CDS	2136	90498	92633	-	Yes	Yes	40.0280898876	-	annotation product=S-layer domain protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36043.1 GI=551234430 
1349417.PRJEB4206.CTHBC1_1401	1349417.PRJEB4206.CBQO010000040	CDS	345	92823	93167	-	Yes	Yes	39.4202898551	-	annotation product=histidine triad (HIT) protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36044.1 GI=551234431 
1349417.PRJEB4206.CTHBC1_1402	1349417.PRJEB4206.CBQO010000040	CDS	192	93240	93431	-	Yes	Yes	25.5208333333	-	annotation tax_id_proj_id=1349417.PRJEB4206 project_id=PRJEB4206 cog=- GI=551234432 protein_id=CDG36045.1 
1349417.PRJEB4206.CTHBC1_1404	1349417.PRJEB4206.CBQO010000040	CDS	5880	93917	99796	-	Yes	Yes	40.2380952381	-	annotation product=YD repeat-containing protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36047.1 GI=551234434 
1349417.PRJEB4206.CTHBC1_1405	1349417.PRJEB4206.CBQO010000040	CDS	459	100194	100652	-	Yes	Yes	27.8867102397	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36048.1 GI=551234435 
1349417.PRJEB4206.CTHBC1_1406	1349417.PRJEB4206.CBQO010000040	CDS	2001	100685	102685	-	Yes	Yes	38.6806596702	-	annotation product=YD repeat protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36049.1 GI=551234436 
1349417.PRJEB4206.CTHBC1_1407	1349417.PRJEB4206.CBQO010000041	CDS	547	1	547	-	No	No	41.6819012797	-	annotation pseudogene=yes tax_id_proj_id=1349417.PRJEB4206 project_id=PRJEB4206 cog=- 
1349417.PRJEB4206.CTHBC1_1408	1349417.PRJEB4206.CBQO010000042	CDS	1861	1	1861	-	No	No	40.1397098334	-	annotation pseudogene=yes tax_id_proj_id=1349417.PRJEB4206 project_id=PRJEB4206 cog=- 
1349417.PRJEB4206.CTHBC1_1409	1349417.PRJEB4206.CBQO010000042	CDS	789	2004	2792	-	Yes	Yes	37.7693282636	-	annotation product=copper amine oxidase domain protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36050.1 GI=551234309 
1349417.PRJEB4206.CTHBC1_1410	1349417.PRJEB4206.CBQO010000042	CDS	1350	3077	4426	-	Yes	Yes	41.6296296296	-	annotation product=Aspartokinase 3 gene=yclM tax_id_proj_id=1349417.PRJEB4206 EC_number=2.7.2.4 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36051.1 GI=551234310 
1349417.PRJEB4206.CTHBC1_1411	1349417.PRJEB4206.CBQO010000042	CDS	1248	4557	5804	-	Yes	Yes	42.8685897436	-	annotation product=homoserine dehydrogenase tax_id_proj_id=1349417.PRJEB4206 EC_number=1.1.1.3 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36052.1 GI=551234311 
1349417.PRJEB4206.CTHBC1_1412	1349417.PRJEB4206.CBQO010000042	CDS	444	5815	6258	-	Yes	Yes	35.8108108108	-	annotation product=UPF0735 ACT domain-containing protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36053.1 GI=551234312 
1349417.PRJEB4206.CTHBC1_1413	1349417.PRJEB4206.CBQO010000042	CDS	1593	6435	8027	-	Yes	Yes	38.9202762084	-	annotation product=response regulator receiver modulated metal dependent phosphohydrolase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36054.1 GI=551234313 
1349417.PRJEB4206.CTHBC1_1414	1349417.PRJEB4206.CBQO010000042	CDS	1089	8258	9346	+	Yes	Yes	40.4958677686	-	annotation product=oxidoreductase-like protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36055.1 GI=551234314 
1349417.PRJEB4206.CTHBC1_1415	1349417.PRJEB4206.CBQO010000042	CDS	375	9418	9792	-	Yes	Yes	42.1333333333	-	annotation product=response regulator receiver protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36056.1 GI=551234315 
1349417.PRJEB4206.CTHBC1_1416	1349417.PRJEB4206.CBQO010000042	CDS	1686	10036	11721	-	Yes	Yes	39.2052194543	-	annotation product=threonine synthase tax_id_proj_id=1349417.PRJEB4206 EC_number=4.2.3.1 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36057.1 GI=551234316 
1349417.PRJEB4206.CTHBC1_1417	1349417.PRJEB4206.CBQO010000042	CDS	1158	11787	12944	-	Yes	Yes	39.4645941278	-	annotation product=Patatin tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36058.1 GI=551234317 
1349417.PRJEB4206.CTHBC1_1418	1349417.PRJEB4206.CBQO010000042	CDS	1158	13033	14190	-	Yes	Yes	36.9602763385	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36059.1 GI=551234318 
1349417.PRJEB4206.CTHBC1_1419	1349417.PRJEB4206.CBQO010000042	CDS	1287	14302	15588	-	Yes	Yes	39.0054390054	-	annotation product=FolC bifunctional protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36060.1 GI=551234319 
1349417.PRJEB4206.CTHBC1_1420	1349417.PRJEB4206.CBQO010000042	CDS	2733	15684	18416	-	Yes	Yes	43.468715697	-	annotation product=Protein translocase subunit SecA gene=secA tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36061.1 GI=551234320 
1349417.PRJEB4206.CTHBC1_1421	1349417.PRJEB4206.CBQO010000042	CDS	600	18436	19035	-	Yes	Yes	41.8333333333	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36062.1 GI=551234321 
1349417.PRJEB4206.CTHBC1_1422	1349417.PRJEB4206.CBQO010000042	CDS	396	19117	19512	-	Yes	Yes	38.8888888889	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36063.1 GI=551234322 
1349417.PRJEB4206.CTHBC1_1423	1349417.PRJEB4206.CBQO010000042	CDS	294	19604	19897	-	Yes	Yes	39.4557823129	-	annotation product=TrpR like protein, YerC/YecD tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36064.1 GI=551234323 
1349417.PRJEB4206.CTHBC1_1424	1349417.PRJEB4206.CBQO010000042	CDS	1329	20796	22124	+	Yes	Yes	39.7291196388	-	annotation product=metal dependent phosphohydrolase tax_id_proj_id=1349417.PRJEB4206 EC_number=2.7.7.72 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36065.1 GI=551234324 
1349417.PRJEB4206.CTHBC1_1425	1349417.PRJEB4206.CBQO010000042	CDS	933	22149	23081	+	Yes	Yes	39.7642015005	-	annotation product=alpha/beta hydrolase fold protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36066.1 GI=551234325 
1349417.PRJEB4206.CTHBC1_1426	1349417.PRJEB4206.CBQO010000042	CDS	1536	23219	24754	-	Yes	Yes	41.40625	-	annotation product=2-isopropylmalate synthase gene=leuA tax_id_proj_id=1349417.PRJEB4206 EC_number=2.3.3.13 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36067.1 GI=551234326 
1349417.PRJEB4206.CTHBC1_1427	1349417.PRJEB4206.CBQO010000042	CDS	1770	25571	27340	-	Yes	Yes	37.2316384181	-	annotation product=multi-sensor signal transduction histidine kinase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG36068.1 GI=551234327 
