GENE_ID	CONTIG_ID	TYPE	LENGTH	START	END	STRAND	START_CODON	STOP_CODON	GC%	OG	ANNOTATION
1115511.PRJDB13.EA14781_109_00140	1115511.PRJDB13.BBMY01000109	CDS	2535	14018	16552	+	Yes	Yes	54.674556213	-	annotation product=penicillin-binding protein 1B gene=mrcB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55408.1 GI=689832416 
1115511.PRJDB13.EA14781_109_00150	1115511.PRJDB13.BBMY01000109	CDS	462	16895	17360	+	No	No	43.0735930736	-	annotation product=putative fimbrial protein tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55409.1 GI=689832417 
1115511.PRJDB13.EA14781_022_00010	1115511.PRJDB13.BBMY01000022	CDS	1101	313	1413	+	Yes	Yes	46.7756584923	-	annotation product=cytochrome c-type protein TorY gene=torY tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53297.1 GI=689834723 
1115511.PRJDB13.EA14781_022_00020	1115511.PRJDB13.BBMY01000022	CDS	2430	1438	3867	+	Yes	Yes	51.9341563786	-	annotation product=trimethylamine-N-oxide reductase 2 gene=torZ tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53298.1 GI=689834724 
1115511.PRJDB13.EA14781_022_00030	1115511.PRJDB13.BBMY01000022	CDS	972	4031	5002	-	Yes	Yes	51.7489711934	-	annotation product=tRNA (mo(5)U34)-methyltransferase gene=cmoB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53299.1 GI=689834725 
1115511.PRJDB13.EA14781_022_00040	1115511.PRJDB13.BBMY01000022	CDS	744	4999	5742	-	Yes	Yes	48.252688172	-	annotation product=tRNA (cmo(5)U34)-methyltransferase gene=cmoA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53300.1 GI=689834726 
1115511.PRJDB13.EA14781_022_00050	1115511.PRJDB13.BBMY01000022	CDS	396	5783	6178	-	Yes	Yes	49.7474747475	-	annotation product=hypothetical protein YecN gene=yecN tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53301.1 GI=689834727 
1115511.PRJDB13.EA14781_022_00060	1115511.PRJDB13.BBMY01000022	CDS	819	6231	7049	-	Yes	Yes	52.5030525031	-	annotation product=hypothetical protein YecE gene=yecE tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53302.1 GI=689834728 
1115511.PRJDB13.EA14781_022_00070	1115511.PRJDB13.BBMY01000022	CDS	567	7046	7612	-	Yes	Yes	55.0264550265	-	annotation product=isochorismatase family protein YecD gene=yecD tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53303.1 GI=689834729 
1115511.PRJDB13.EA14781_022_00080	1115511.PRJDB13.BBMY01000022	CDS	1773	7923	9695	+	Yes	Yes	54.2019176537	-	annotation product=aspartyl-tRNA synthetase gene=aspS tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53304.1 GI=689834730 
1115511.PRJDB13.EA14781_022_00090	1115511.PRJDB13.BBMY01000022	CDS	510	9756	10265	+	Yes	Yes	53.5294117647	-	annotation product=dihydroneopterin triphosphate pyrophosphatase gene=nudB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53305.1 GI=689834731 
1115511.PRJDB13.EA14781_022_00100	1115511.PRJDB13.BBMY01000022	CDS	741	10295	11035	+	Yes	Yes	51.9568151147	-	annotation product=hypothetical protein YebC gene=yebC tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53306.1 GI=689834732 
1115511.PRJDB13.EA14781_022_00110	1115511.PRJDB13.BBMY01000022	CDS	522	11070	11591	+	Yes	Yes	54.4061302682	-	annotation product=crossover junction endodeoxyribonuclease RuvC gene=ruvC tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53307.1 GI=689834733 
1115511.PRJDB13.EA14781_022_00120	1115511.PRJDB13.BBMY01000022	CDS	603	11593	12195	-	Yes	Yes	43.7810945274	-	annotation product=hypothetical protein YebB gene=yebB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53308.1 GI=689834734 
1115511.PRJDB13.EA14781_022_00130	1115511.PRJDB13.BBMY01000022	CDS	687	12504	13190	+	Yes	Yes	41.7758369723	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689834735 protein_id=GAL53309.1 
1115511.PRJDB13.EA14781_022_00140	1115511.PRJDB13.BBMY01000022	CDS	612	13286	13897	+	Yes	Yes	51.1437908497	-	annotation product=Holliday junction ATP-dependent DNA helicase RuvA gene=ruvA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53310.1 GI=689834736 
1115511.PRJDB13.EA14781_022_00150	1115511.PRJDB13.BBMY01000022	CDS	1011	13906	14916	+	Yes	Yes	53.5113748764	-	annotation product=Holliday junction ATP-dependent DNA helicase RuvB gene=ruvB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53311.1 GI=689834737 
1115511.PRJDB13.EA14781_022_00160	1115511.PRJDB13.BBMY01000022	CDS	786	15064	15849	-	Yes	Yes	49.4910941476	-	annotation product=zinc ABC transporter permease protein gene=znuB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53312.1 GI=689834738 
1115511.PRJDB13.EA14781_022_00170	1115511.PRJDB13.BBMY01000022	CDS	756	15846	16601	-	Yes	Yes	50	-	annotation product=zinc ABC transporter ATP-binding protein gene=znuC tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53313.1 GI=689834739 
1115511.PRJDB13.EA14781_022_00180	1115511.PRJDB13.BBMY01000022	CDS	948	16665	17612	+	Yes	Yes	48.1012658228	-	annotation product=zinc ABC transporter substrate-binding periplasmic protein gene=znuA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53314.1 GI=689834740 
1115511.PRJDB13.EA14781_022_00190	1115511.PRJDB13.BBMY01000022	CDS	1323	17628	18950	+	Yes	Yes	51.776266062	-	annotation product=putative metalloprotease YebA gene=yebA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53315.1 GI=689834741 
1115511.PRJDB13.EA14781_022_00200	1115511.PRJDB13.BBMY01000022	CDS	975	19068	20042	+	Yes	Yes	50.4615384615	-	annotation product=lipid A biosynthesis (KDO)2-(lauroyl)-lipid IVA acyltransferase gene=msbB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53316.1 GI=689834742 
1115511.PRJDB13.EA14781_022_00210	1115511.PRJDB13.BBMY01000022	CDS	1443	20185	21627	-	Yes	Yes	53.2917532918	-	annotation product=pyruvate kinase II gene=pykA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53317.1 GI=689834743 
1115511.PRJDB13.EA14781_022_00220	1115511.PRJDB13.BBMY01000022	CDS	870	21754	22623	-	Yes	Yes	48.6206896552	-	annotation product=hex regulon transcriptional repressor HexR gene=hexR tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53318.1 GI=689834744 
1115511.PRJDB13.EA14781_022_00230	1115511.PRJDB13.BBMY01000022	CDS	141	22646	22786	+	Yes	Yes	31.914893617	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689834745 protein_id=GAL53319.1 
1115511.PRJDB13.EA14781_022_00240	1115511.PRJDB13.BBMY01000022	CDS	1476	22972	24447	+	Yes	Yes	51.6260162602	-	annotation product=glucose-6-phosphate 1-dehydrogenase gene=zwf tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53320.1 GI=689834746 
1115511.PRJDB13.EA14781_022_00250	1115511.PRJDB13.BBMY01000022	CDS	1812	24682	26493	+	Yes	Yes	52.3178807947	-	annotation product=phosphogluconate dehydratase gene=edd tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53321.1 GI=689834747 
1115511.PRJDB13.EA14781_022_00260	1115511.PRJDB13.BBMY01000022	CDS	642	26532	27173	+	Yes	Yes	56.6978193146	-	annotation product=4-hydroxy-2-oxoglutarate/2-dehydro-3-deoxy- phosphogluconate aldolase gene=eda tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53322.1 GI=689834748 
1115511.PRJDB13.EA14781_022_00270	1115511.PRJDB13.BBMY01000022	CDS	1179	27228	28406	-	Yes	Yes	54.6225614928	-	annotation product=phosphoribosylglycinamide formyltransferase 2 gene=purT tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53323.1 GI=689834749 
1115511.PRJDB13.EA14781_022_00280	1115511.PRJDB13.BBMY01000022	CDS	291	28540	28830	+	Yes	Yes	48.4536082474	-	annotation product=hypothetical protein YebG gene=yebG tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53324.1 GI=689834750 
1115511.PRJDB13.EA14781_022_00290	1115511.PRJDB13.BBMY01000022	CDS	357	28897	29253	+	Yes	Yes	51.5406162465	-	annotation product=YebF protein gene=yebF tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53325.1 GI=689834751 
1115511.PRJDB13.EA14781_022_00300	1115511.PRJDB13.BBMY01000022	CDS	2058	29567	31624	+	Yes	Yes	48.1535471331	-	annotation product=protease II gene=ptrB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53326.1 GI=689834752 
1115511.PRJDB13.EA14781_022_00310	1115511.PRJDB13.BBMY01000022	CDS	663	31621	32283	-	Yes	Yes	50.5279034691	-	annotation product=exodeoxyribonuclease X gene=exoX tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53327.1 GI=689834753 
1115511.PRJDB13.EA14781_022_00320	1115511.PRJDB13.BBMY01000022	CDS	276	32307	32582	-	Yes	Yes	51.4492753623	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689834754 protein_id=GAL53328.1 
1115511.PRJDB13.EA14781_022_00330	1115511.PRJDB13.BBMY01000022	CDS	231	32706	32936	-	Yes	Yes	48.0519480519	-	annotation product=DNA polymerase III subunit theta gene=holE tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53329.1 GI=689834755 
1115511.PRJDB13.EA14781_022_00340	1115511.PRJDB13.BBMY01000022	CDS	378	33075	33452	+	Yes	Yes	49.2063492063	-	annotation product=hypothetical protein YobA gene=yobA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53330.1 GI=689834756 
1115511.PRJDB13.EA14781_022_00350	1115511.PRJDB13.BBMY01000022	CDS	873	33456	34328	+	Yes	Yes	50.0572737686	-	annotation product=hypothetical protein YebZ gene=yebZ tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53331.1 GI=689834757 
1115511.PRJDB13.EA14781_022_00360	1115511.PRJDB13.BBMY01000022	CDS	342	34341	34682	+	Yes	Yes	46.783625731	-	annotation product=hypothetical protein YebY gene=yebY tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53332.1 GI=689834758 
1115511.PRJDB13.EA14781_022_00365	1115511.PRJDB13.BBMY01000022	CDS	153	34700	34852	+	Yes	Yes	42.4836601307	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689834759 protein_id=GAL53333.1 
1115511.PRJDB13.EA14781_022_00370	1115511.PRJDB13.BBMY01000022	CDS	321	35814	36134	+	Yes	Yes	47.3520249221	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689834760 protein_id=GAL53334.1 
1115511.PRJDB13.EA14781_022_00380	1115511.PRJDB13.BBMY01000022	CDS	1476	36189	37664	+	Yes	Yes	38.3468834688	-	annotation product=Trk system potassium uptake protein TrkG gene=trkG tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53335.1 GI=689834761 
1115511.PRJDB13.EA14781_022_00390	1115511.PRJDB13.BBMY01000022	CDS	570	38680	39249	+	Yes	Yes	43.3333333333	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689834762 protein_id=GAL53336.1 
1115511.PRJDB13.EA14781_022_00400	1115511.PRJDB13.BBMY01000022	CDS	456	39343	39798	+	Yes	Yes	47.5877192982	-	annotation product=serine/threonine-protein phosphatase 1 gene=pphA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53337.1 GI=689834763 
1115511.PRJDB13.EA14781_022_00410	1115511.PRJDB13.BBMY01000022	CDS	192	40032	40223	-	Yes	Yes	45.8333333333	-	annotation product=hypothetical protein YebW gene=yebW tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53338.1 GI=689834764 
1115511.PRJDB13.EA14781_022_00420	1115511.PRJDB13.BBMY01000022	CDS	237	40329	40565	-	Yes	Yes	51.8987341772	-	annotation product=hypothetical protein YebV gene=yebV tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53339.1 GI=689834765 
1115511.PRJDB13.EA14781_022_00430	1115511.PRJDB13.BBMY01000022	CDS	1440	40681	42120	-	Yes	Yes	51.5972222222	-	annotation product=ribosomal RNA small subunit methyltransferase F gene=rsmF tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53340.1 GI=689834766 
1115511.PRJDB13.EA14781_022_00440	1115511.PRJDB13.BBMY01000022	CDS	2634	42200	44833	-	Yes	Yes	52.1640091116	-	annotation product=hypothetical protein YebT gene=yebT tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53341.1 GI=689834767 
1115511.PRJDB13.EA14781_022_00450	1115511.PRJDB13.BBMY01000022	CDS	1284	44802	46085	-	Yes	Yes	48.2087227414	-	annotation product=hypothetical protein YebS gene=yebS tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53342.1 GI=689834768 
1115511.PRJDB13.EA14781_022_00460	1115511.PRJDB13.BBMY01000022	CDS	498	46215	46712	+	Yes	Yes	50	-	annotation product=hypothetical protein YebR gene=yebR tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53343.1 GI=689834769 
1115511.PRJDB13.EA14781_022_00470	1115511.PRJDB13.BBMY01000022	CDS	699	46809	47507	+	Yes	Yes	52.9327610873	-	annotation product=RNA chaperone ProQ gene=proQ tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53344.1 GI=689834770 
1115511.PRJDB13.EA14781_022_00480	1115511.PRJDB13.BBMY01000022	CDS	2049	47527	49575	+	Yes	Yes	50.3172279161	-	annotation product=tail-specific protease gene=prc tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL53345.1 GI=689834771 
1115511.PRJDB13.EA14781_142_00010	1115511.PRJDB13.BBMY01000142	CDS	1332	430	1761	+	Yes	Yes	34.3093093093	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831860 protein_id=GAL55862.1 
1115511.PRJDB13.EA14781_142_00020	1115511.PRJDB13.BBMY01000142	CDS	585	1758	2342	+	Yes	Yes	31.7948717949	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831861 protein_id=GAL55863.1 
1115511.PRJDB13.EA14781_142_00030	1115511.PRJDB13.BBMY01000142	CDS	177	2578	2754	-	Yes	Yes	42.9378531073	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831862 protein_id=GAL55864.1 
1115511.PRJDB13.EA14781_142_00040	1115511.PRJDB13.BBMY01000142	CDS	600	2859	3458	+	Yes	Yes	42.8333333333	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831863 protein_id=GAL55865.1 
1115511.PRJDB13.EA14781_142_00050	1115511.PRJDB13.BBMY01000142	CDS	180	3580	3759	-	Yes	Yes	47.2222222222	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831864 protein_id=GAL55866.1 
1115511.PRJDB13.EA14781_142_00060	1115511.PRJDB13.BBMY01000142	CDS	2178	4072	6249	+	Yes	Yes	48.2552800735	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831865 protein_id=GAL55867.1 
1115511.PRJDB13.EA14781_142_00070	1115511.PRJDB13.BBMY01000142	CDS	1014	6305	7318	+	Yes	Yes	51.4792899408	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831866 protein_id=GAL55868.1 
1115511.PRJDB13.EA14781_142_00090	1115511.PRJDB13.BBMY01000142	CDS	4068	7459	11529	+	No	No	56.3913470993	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831867 protein_id=GAL55869.1 
1115511.PRJDB13.EA14781_063_00010	1115511.PRJDB13.BBMY01000063	CDS	372	0	375	+	No	No	51.0752688172	-	annotation product=hypothetical protein YgiD gene=ygiD tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54449.1 GI=689833465 
1115511.PRJDB13.EA14781_063_00020	1115511.PRJDB13.BBMY01000063	CDS	675	421	1095	-	Yes	Yes	50.5185185185	-	annotation product=putative disulfide bond formation protein tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54450.1 GI=689833466 
1115511.PRJDB13.EA14781_063_00030	1115511.PRJDB13.BBMY01000063	CDS	669	1111	1779	-	Yes	Yes	42.7503736921	-	annotation product=thiol--disulfide interchange protein DsbA gene=dsbA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54451.1 GI=689833467 
1115511.PRJDB13.EA14781_063_00040	1115511.PRJDB13.BBMY01000063	CDS	1797	1796	3592	-	Yes	Yes	47.7462437396	-	annotation product=putative arylsulfate sulfotransferase tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54452.1 GI=689833468 
1115511.PRJDB13.EA14781_063_00050	1115511.PRJDB13.BBMY01000063	CDS	1161	4057	5217	-	Yes	Yes	48.6649440138	-	annotation product=hypothetical protein YgiC gene=ygiC tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54453.1 GI=689833469 
1115511.PRJDB13.EA14781_063_00060	1115511.PRJDB13.BBMY01000063	CDS	705	5223	5927	-	Yes	Yes	55.4609929078	-	annotation product=hypothetical protein YgiB gene=ygiB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54454.1 GI=689833470 
1115511.PRJDB13.EA14781_063_00070	1115511.PRJDB13.BBMY01000063	CDS	1482	6042	7523	-	Yes	Yes	50.9446693657	-	annotation product=outer membrane protein TolC gene=tolC tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54455.1 GI=689833471 
1115511.PRJDB13.EA14781_063_00080	1115511.PRJDB13.BBMY01000063	CDS	630	7729	8358	+	Yes	Yes	51.1111111111	-	annotation product=ADP-ribose pyrophosphatase gene=nudF tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54456.1 GI=689833472 
1115511.PRJDB13.EA14781_063_00090	1115511.PRJDB13.BBMY01000063	CDS	423	8359	8781	+	Yes	Yes	47.2813238771	-	annotation product=hypothetical protein YqiB gene=yqiB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54457.1 GI=689833473 
1115511.PRJDB13.EA14781_063_00100	1115511.PRJDB13.BBMY01000063	CDS	828	8806	9633	+	Yes	Yes	54.5893719807	-	annotation product=3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA gene=cpdA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54458.1 GI=689833474 
1115511.PRJDB13.EA14781_063_00110	1115511.PRJDB13.BBMY01000063	CDS	582	9633	10214	+	Yes	Yes	52.0618556701	-	annotation product=esterase YqiA gene=yqiA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54459.1 GI=689833475 
1115511.PRJDB13.EA14781_063_00120	1115511.PRJDB13.BBMY01000063	CDS	1893	10243	12135	+	Yes	Yes	52.6677231907	-	annotation product=DNA topoisomerase IV subunit B gene=parE tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54460.1 GI=689833476 
1115511.PRJDB13.EA14781_063_00130	1115511.PRJDB13.BBMY01000063	CDS	315	12183	12497	-	Yes	Yes	50.1587301587	-	annotation product=putative quinol monooxygenase YgiN gene=ygiN tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54461.1 GI=689833477 
1115511.PRJDB13.EA14781_063_00140	1115511.PRJDB13.BBMY01000063	CDS	582	12528	13109	-	Yes	Yes	49.1408934708	-	annotation product=NADPH--quinone reductase gene=mdaB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54462.1 GI=689833478 
1115511.PRJDB13.EA14781_063_00150	1115511.PRJDB13.BBMY01000063	CDS	1350	13219	14568	-	Yes	Yes	50.8888888889	-	annotation product=two-component histidine kinase QseC gene=qseC tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54463.1 GI=689833479 
1115511.PRJDB13.EA14781_063_00160	1115511.PRJDB13.BBMY01000063	CDS	660	14565	15224	-	Yes	Yes	51.5151515152	-	annotation product=two-component response regulator QseB gene=qseB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54464.1 GI=689833480 
1115511.PRJDB13.EA14781_063_00170	1115511.PRJDB13.BBMY01000063	CDS	393	15376	15768	+	Yes	Yes	49.3638676845	-	annotation product=hypothetical protein YgiW gene=ygiW tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54465.1 GI=689833481 
1115511.PRJDB13.EA14781_063_00180	1115511.PRJDB13.BBMY01000063	CDS	483	15821	16303	+	Yes	Yes	50.7246376812	-	annotation product=putative transcriptional regulator YgiV gene=ygiV tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54466.1 GI=689833482 
1115511.PRJDB13.EA14781_063_00190	1115511.PRJDB13.BBMY01000063	CDS	1608	16412	18019	+	Yes	Yes	51.368159204	-	annotation product=putative ABC transporter substrate-binding protein YgiS gene=ygiS tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54467.1 GI=689833483 
1115511.PRJDB13.EA14781_063_00200	1115511.PRJDB13.BBMY01000063	CDS	2259	18157	20415	+	Yes	Yes	53.3864541833	-	annotation product=DNA topoisomerase IV subunit A gene=parC tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54468.1 GI=689833484 
1115511.PRJDB13.EA14781_063_00210	1115511.PRJDB13.BBMY01000063	CDS	738	20649	21386	+	Yes	Yes	45.2574525745	-	annotation product=1-acyl-sn-glycerol-3-phosphate acyltransferase gene=plsC tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54469.1 GI=689833485 
1115511.PRJDB13.EA14781_063_00220	1115511.PRJDB13.BBMY01000063	CDS	1413	21458	22870	+	Yes	Yes	54.9893842887	-	annotation product=SufI protein gene=sufI tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54470.1 GI=689833486 
1115511.PRJDB13.EA14781_063_00230	1115511.PRJDB13.BBMY01000063	CDS	192	23546	23737	+	Yes	Yes	38.0208333333	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689833487 protein_id=GAL54471.1 
1115511.PRJDB13.EA14781_063_00240	1115511.PRJDB13.BBMY01000063	CDS	1059	24092	25150	+	Yes	Yes	47.119924457	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689833488 protein_id=GAL54472.1 
1115511.PRJDB13.EA14781_063_00250	1115511.PRJDB13.BBMY01000063	CDS	1305	25187	26491	-	Yes	Yes	45.1340996169	-	annotation product=putative TRAP transporter tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54473.1 GI=689833489 
1115511.PRJDB13.EA14781_124_00010	1115511.PRJDB13.BBMY01000124	CDS	147	415	561	-	Yes	Yes	48.9795918367	-	annotation product=entericidin B gene=ecnB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55637.1 GI=689832122 
